Time,Source,Destination,Protocol,Length,Info,label
2018-11-03 10:23:42.914760,172.16.0.5,192.168.50.4,17,2944.0,556 -> 31346,LDAP
2018-11-03 10:26:19.762730,172.16.0.5,192.168.50.4,17,2944.0,661 -> 16449,LDAP
2018-11-03 10:29:31.787124,172.16.0.5,192.168.50.4,17,2944.0,891 -> 48664,LDAP
2018-11-03 10:25:44.070240,172.16.0.5,192.168.50.4,17,2944.0,629 -> 11577,LDAP
2018-11-03 10:28:06.527860,172.16.0.5,192.168.50.4,17,2944.0,546 -> 35105,LDAP
2018-11-03 10:22:04.637495,172.16.0.5,192.168.50.4,17,2944.0,1021 -> 4539,LDAP
2018-11-03 10:29:00.967679,172.16.0.5,192.168.50.4,17,2944.0,918 -> 13459,LDAP
2018-11-03 10:27:22.788174,172.16.0.5,192.168.50.4,17,2944.0,650 -> 38871,LDAP
2018-11-03 10:25:22.884193,172.16.0.5,192.168.50.4,17,2944.0,900 -> 25903,LDAP
2018-11-03 10:28:12.910520,172.16.0.5,192.168.50.4,17,2896.0,627 -> 54537,LDAP
2018-11-03 10:27:29.086154,172.16.0.5,192.168.50.4,17,2944.0,708 -> 32981,LDAP
2018-11-03 10:21:56.042331,172.16.0.5,192.168.50.4,17,2944.0,900 -> 11137,LDAP
2018-11-03 10:28:00.913252,172.16.0.5,192.168.50.4,17,2944.0,757 -> 7688,LDAP
2018-11-03 10:22:57.326439,172.16.0.5,192.168.50.4,17,2944.0,879 -> 34889,LDAP
2018-11-03 10:24:17.328629,172.16.0.5,192.168.50.4,17,2944.0,913 -> 29735,LDAP
2018-11-03 10:24:39.542680,172.16.0.5,192.168.50.4,17,2944.0,610 -> 43276,LDAP
2018-11-03 10:24:25.517650,172.16.0.5,192.168.50.4,17,2944.0,906 -> 46933,LDAP
2018-11-03 10:09:24.988231,172.16.0.5,192.168.50.4,17,458.0,634 -> 61563,NetBIOS
2018-11-03 10:23:43.571277,172.16.0.5,192.168.50.4,17,2944.0,687 -> 54158,LDAP
2018-11-03 10:29:26.121663,172.16.0.5,192.168.50.4,17,2896.0,584 -> 52290,LDAP
2018-11-03 10:24:42.802048,172.16.0.5,192.168.50.4,17,2944.0,978 -> 20866,LDAP
2018-11-03 10:29:06.516482,172.16.0.5,192.168.50.4,17,2944.0,619 -> 32543,LDAP
2018-11-03 10:26:06.917101,172.16.0.5,192.168.50.4,17,2944.0,667 -> 43270,LDAP
2018-11-03 10:27:46.455898,172.16.0.5,192.168.50.4,17,2944.0,854 -> 25870,LDAP
2018-11-03 10:25:17.482138,172.16.0.5,192.168.50.4,17,2928.0,586 -> 54272,LDAP
2018-11-03 10:25:52.452122,172.16.0.5,192.168.50.4,17,2944.0,624 -> 9542,LDAP
2018-11-03 10:22:20.449280,172.16.0.5,192.168.50.4,17,2944.0,805 -> 8924,LDAP
2018-11-03 10:23:39.835788,172.16.0.5,192.168.50.4,17,2944.0,767 -> 23546,LDAP
2018-11-03 10:29:48.266685,172.16.0.5,192.168.50.4,17,2944.0,1020 -> 1300,LDAP
2018-11-03 10:22:37.835222,172.16.0.5,192.168.50.4,17,2944.0,821 -> 49382,LDAP
2018-11-03 10:25:13.992527,172.16.0.5,192.168.50.4,17,2944.0,1009 -> 21480,LDAP
2018-11-03 10:09:06.275589,172.16.0.5,192.168.50.4,17,458.0,569 -> 43898,NetBIOS
2018-11-03 10:25:22.265764,172.16.0.5,192.168.50.4,17,2944.0,900 -> 37266,LDAP
2018-11-03 10:24:08.641748,172.16.0.5,192.168.50.4,17,2944.0,577 -> 18416,LDAP
2018-11-03 10:29:17.232771,172.16.0.5,192.168.50.4,17,2944.0,540 -> 6208,LDAP
2018-11-03 10:28:13.558054,172.16.0.5,192.168.50.4,17,2944.0,632 -> 57868,LDAP
2018-11-03 10:29:24.922941,172.16.0.5,192.168.50.4,17,2944.0,900 -> 50611,LDAP
2018-11-03 10:25:01.225115,172.16.0.5,192.168.50.4,17,2944.0,880 -> 64021,LDAP
2018-11-03 10:29:21.480746,172.16.0.5,192.168.50.4,17,2928.0,900 -> 18374,LDAP
2018-11-03 10:25:33.512179,172.16.0.5,192.168.50.4,17,2944.0,956 -> 31949,LDAP
2018-11-03 10:28:15.993916,172.16.0.5,192.168.50.4,17,2944.0,702 -> 34069,LDAP
2018-11-03 10:22:44.069908,172.16.0.5,192.168.50.4,17,2944.0,1018 -> 29497,LDAP
2018-11-03 10:25:57.499731,172.16.0.5,192.168.50.4,17,2944.0,1012 -> 37769,LDAP
2018-11-03 10:23:38.383014,172.16.0.5,192.168.50.4,17,2912.0,978 -> 35511,LDAP
2018-11-03 10:28:07.229330,172.16.0.5,192.168.50.4,17,2944.0,811 -> 40325,LDAP
2018-11-03 10:26:20.868839,172.16.0.5,192.168.50.4,17,2944.0,850 -> 17938,LDAP
2018-11-03 10:23:48.494431,172.16.0.5,192.168.50.4,17,2944.0,806 -> 55798,LDAP
2018-11-03 10:22:21.079919,172.16.0.5,192.168.50.4,17,2944.0,730 -> 60123,LDAP
2018-11-03 10:22:56.024442,172.16.0.5,192.168.50.4,17,2944.0,820 -> 60050,LDAP
2018-11-03 10:26:15.979828,172.16.0.5,192.168.50.4,17,2848.0,630 -> 11748,LDAP
2018-11-03 10:22:10.030775,172.16.0.5,192.168.50.4,17,2832.0,900 -> 40597,LDAP
2018-11-03 10:24:51.781466,172.16.0.5,192.168.50.4,17,2944.0,915 -> 43765,LDAP
2018-11-03 10:25:28.411898,172.16.0.5,192.168.50.4,17,2944.0,900 -> 57667,LDAP
2018-11-03 10:09:23.221920,172.16.0.5,192.168.50.4,17,458.0,691 -> 53967,NetBIOS
2018-11-03 10:25:02.846536,172.16.0.5,192.168.50.4,17,2944.0,539 -> 37389,LDAP
2018-11-03 10:22:11.208483,172.16.0.5,192.168.50.4,17,2944.0,900 -> 47151,LDAP
2018-11-03 10:09:22.485209,172.16.0.5,192.168.50.4,17,458.0,910 -> 26715,NetBIOS
2018-11-03 10:26:31.558894,172.16.0.5,192.168.50.4,17,2944.0,564 -> 43287,LDAP
2018-11-03 10:09:25.316618,172.16.0.5,192.168.50.4,17,458.0,648 -> 8169,NetBIOS
2018-11-03 10:27:48.564327,172.16.0.5,192.168.50.4,17,2944.0,546 -> 5064,LDAP
2018-11-03 10:09:18.853742,172.16.0.5,192.168.50.4,17,458.0,648 -> 12066,NetBIOS
2018-11-03 10:09:18.754935,172.16.0.5,192.168.50.4,17,458.0,688 -> 46843,NetBIOS
2018-11-03 10:26:39.489920,172.16.0.5,192.168.50.4,17,2944.0,900 -> 39724,LDAP
2018-11-03 10:24:27.367718,172.16.0.5,192.168.50.4,17,2944.0,900 -> 19592,LDAP
2018-11-03 10:25:40.022755,172.16.0.5,192.168.50.4,17,2944.0,589 -> 19646,LDAP
2018-11-03 10:25:23.147664,172.16.0.5,192.168.50.4,17,2944.0,584 -> 33526,LDAP
2018-11-03 10:26:50.613837,172.16.0.5,192.168.50.4,17,2944.0,657 -> 46736,LDAP
2018-11-03 10:28:14.421970,172.16.0.5,192.168.50.4,17,2944.0,900 -> 47817,LDAP
2018-11-03 10:27:36.911205,172.16.0.5,192.168.50.4,17,2944.0,853 -> 2641,LDAP
2018-11-03 10:09:24.031386,172.16.0.5,192.168.50.4,17,458.0,648 -> 10429,NetBIOS
2018-11-03 10:26:18.092335,172.16.0.5,192.168.50.4,17,2944.0,784 -> 51946,LDAP
2018-11-03 10:29:26.247508,172.16.0.5,192.168.50.4,17,2944.0,513 -> 30712,LDAP
2018-11-03 10:28:59.862844,172.16.0.5,192.168.50.4,17,2944.0,900 -> 56569,LDAP
2018-11-03 10:24:43.940039,172.16.0.5,192.168.50.4,17,2944.0,989 -> 36344,LDAP
2018-11-03 10:28:08.296154,172.16.0.5,192.168.50.4,17,2944.0,640 -> 15433,LDAP
2018-11-03 10:29:34.358553,172.16.0.5,192.168.50.4,17,2944.0,937 -> 42007,LDAP
2018-11-03 10:24:07.326779,172.16.0.5,192.168.50.4,17,2944.0,928 -> 19828,LDAP
2018-11-03 10:29:11.582165,172.16.0.5,192.168.50.4,17,2944.0,919 -> 28562,LDAP
2018-11-03 10:28:53.927203,172.16.0.5,192.168.50.4,17,2944.0,885 -> 49521,LDAP
2018-11-03 10:26:56.817174,172.16.0.5,192.168.50.4,17,2944.0,560 -> 43976,LDAP
2018-11-03 10:22:12.072375,172.16.0.5,192.168.50.4,17,2944.0,558 -> 35973,LDAP
2018-11-03 10:28:45.618233,172.16.0.5,192.168.50.4,17,2944.0,693 -> 54700,LDAP
2018-11-03 10:27:53.021174,172.16.0.5,192.168.50.4,17,2944.0,1011 -> 39997,LDAP
2018-11-03 10:25:15.876233,172.16.0.5,192.168.50.4,17,2944.0,908 -> 46054,LDAP
2018-11-03 10:25:05.647103,172.16.0.5,192.168.50.4,17,2944.0,900 -> 14949,LDAP
2018-11-03 10:21:55.207177,172.16.0.5,192.168.50.4,17,2928.0,900 -> 55357,LDAP
2018-11-03 10:22:50.544839,172.16.0.5,192.168.50.4,17,2944.0,714 -> 33131,LDAP
2018-11-03 10:24:24.401984,172.16.0.5,192.168.50.4,17,2944.0,525 -> 64611,LDAP
2018-11-03 10:28:13.002334,172.16.0.5,192.168.50.4,17,2944.0,921 -> 4721,LDAP
2018-11-03 10:29:38.010166,172.16.0.5,192.168.50.4,17,2944.0,999 -> 48440,LDAP
2018-11-03 10:22:18.259901,172.16.0.5,192.168.50.4,17,2944.0,949 -> 47693,LDAP
2018-11-03 10:26:11.479164,172.16.0.5,192.168.50.4,17,2944.0,825 -> 35518,LDAP
2018-11-03 10:24:34.831972,172.16.0.5,192.168.50.4,17,2944.0,900 -> 38656,LDAP
2018-11-03 10:23:49.614088,172.16.0.5,192.168.50.4,17,2944.0,836 -> 42141,LDAP
2018-11-03 10:24:12.542293,172.16.0.5,192.168.50.4,17,2944.0,855 -> 63069,LDAP
2018-11-03 10:27:46.719565,172.16.0.5,192.168.50.4,17,2944.0,826 -> 57261,LDAP
2018-11-03 10:28:28.029278,172.16.0.5,192.168.50.4,17,2944.0,668 -> 824,LDAP
2018-11-03 10:09:23.582425,172.16.0.5,192.168.50.4,17,458.0,648 -> 6529,NetBIOS
2018-11-03 10:28:10.710464,172.16.0.5,192.168.50.4,17,2928.0,806 -> 45013,LDAP
2018-11-03 10:29:19.389130,172.16.0.5,192.168.50.4,17,2944.0,723 -> 59224,LDAP
2018-11-03 10:22:45.733475,172.16.0.5,192.168.50.4,17,2944.0,820 -> 26424,LDAP
2018-11-03 10:27:50.023836,172.16.0.5,192.168.50.4,17,2944.0,830 -> 14418,LDAP
2018-11-03 10:28:47.663423,172.16.0.5,192.168.50.4,17,2944.0,971 -> 34348,LDAP
2018-11-03 10:29:10.841023,172.16.0.5,192.168.50.4,17,2944.0,787 -> 55579,LDAP
2018-11-03 10:28:54.906055,172.16.0.5,192.168.50.4,17,2944.0,690 -> 19958,LDAP
2018-11-03 10:26:24.336790,172.16.0.5,192.168.50.4,17,2944.0,632 -> 15556,LDAP
2018-11-03 10:22:40.983494,172.16.0.5,192.168.50.4,17,2944.0,887 -> 6218,LDAP
2018-11-03 10:22:02.225899,172.16.0.5,192.168.50.4,17,2944.0,866 -> 35224,LDAP
2018-11-03 10:09:07.807319,172.16.0.5,192.168.50.4,17,422.0,626 -> 38001,NetBIOS
2018-11-03 10:22:00.629756,172.16.0.5,192.168.50.4,17,2944.0,538 -> 50694,LDAP
2018-11-03 10:26:46.345981,172.16.0.5,192.168.50.4,17,2944.0,716 -> 65036,LDAP
2018-11-03 10:25:03.406328,172.16.0.5,192.168.50.4,17,2944.0,900 -> 38462,LDAP
2018-11-03 10:22:44.721700,172.16.0.5,192.168.50.4,17,2944.0,1011 -> 55787,LDAP
2018-11-03 10:25:28.444394,172.16.0.5,192.168.50.4,17,2944.0,811 -> 17722,LDAP
2018-11-03 10:22:26.318736,172.16.0.5,192.168.50.4,17,2944.0,738 -> 50621,LDAP
2018-11-03 10:28:17.547374,172.16.0.5,192.168.50.4,17,2944.0,515 -> 46596,LDAP
2018-11-03 10:28:42.850714,172.16.0.5,192.168.50.4,17,2944.0,734 -> 40686,LDAP
2018-11-03 10:23:58.238627,172.16.0.5,192.168.50.4,17,2944.0,867 -> 51725,LDAP
2018-11-03 10:25:08.819981,172.16.0.5,192.168.50.4,17,2944.0,938 -> 4643,LDAP
2018-11-03 10:27:38.385955,172.16.0.5,192.168.50.4,17,2944.0,773 -> 9486,LDAP
2018-11-03 10:25:09.259507,172.16.0.5,192.168.50.4,17,2944.0,948 -> 55908,LDAP
2018-11-03 10:26:14.147000,172.16.0.5,192.168.50.4,17,2656.0,559 -> 23322,LDAP
2018-11-03 10:27:24.287577,172.16.0.5,192.168.50.4,17,2944.0,844 -> 13401,LDAP
2018-11-03 10:09:04.206156,172.16.0.5,192.168.50.4,17,494.0,648 -> 54361,NetBIOS
2018-11-03 10:24:49.322449,172.16.0.5,192.168.50.4,17,2944.0,767 -> 3923,LDAP
2018-11-03 10:22:41.535698,172.16.0.5,192.168.50.4,17,2832.0,965 -> 49701,LDAP
2018-11-03 10:22:23.047912,172.16.0.5,192.168.50.4,17,2944.0,653 -> 13115,LDAP
2018-11-03 10:25:32.013658,172.16.0.5,192.168.50.4,17,2944.0,962 -> 37428,LDAP
2018-11-03 10:24:11.076672,172.16.0.5,192.168.50.4,17,2944.0,587 -> 24979,LDAP
2018-11-03 10:29:48.569263,172.16.0.5,192.168.50.4,17,2944.0,983 -> 30312,LDAP
2018-11-03 10:28:19.845696,172.16.0.5,192.168.50.4,17,2944.0,599 -> 38088,LDAP
2018-11-03 10:25:01.792376,172.16.0.5,192.168.50.4,17,2944.0,900 -> 24899,LDAP
2018-11-03 10:23:02.910591,172.16.0.5,192.168.50.4,17,2944.0,629 -> 4541,LDAP
2018-11-03 10:24:06.794590,172.16.0.5,192.168.50.4,17,2944.0,835 -> 26351,LDAP
2018-11-03 10:27:10.170640,172.16.0.5,192.168.50.4,17,2944.0,864 -> 64851,LDAP
2018-11-03 10:23:37.004428,172.16.0.5,192.168.50.4,17,2944.0,949 -> 54021,LDAP
2018-11-03 10:27:50.426252,172.16.0.5,192.168.50.4,17,2944.0,777 -> 40143,LDAP
2018-11-03 10:22:06.131893,172.16.0.5,192.168.50.4,17,2944.0,900 -> 30394,LDAP
2018-11-03 10:28:46.978779,172.16.0.5,192.168.50.4,17,2944.0,668 -> 31417,LDAP
2018-11-03 10:22:17.368206,172.16.0.5,192.168.50.4,17,2944.0,688 -> 63187,LDAP
2018-11-03 10:26:36.363413,172.16.0.5,192.168.50.4,17,2944.0,720 -> 57526,LDAP
2018-11-03 10:24:21.549796,172.16.0.5,192.168.50.4,17,2944.0,862 -> 31982,LDAP
2018-11-03 10:24:15.230670,172.16.0.5,192.168.50.4,17,2944.0,874 -> 11059,LDAP
2018-11-03 10:25:42.821075,172.16.0.5,192.168.50.4,17,2944.0,902 -> 35974,LDAP
2018-11-03 10:26:06.397681,172.16.0.5,192.168.50.4,17,2944.0,687 -> 39475,LDAP
2018-11-03 10:26:37.745200,172.16.0.5,192.168.50.4,17,2944.0,900 -> 50037,LDAP
2018-11-03 10:29:10.414019,172.16.0.5,192.168.50.4,17,2944.0,778 -> 17822,LDAP
2018-11-03 10:24:44.147583,172.16.0.5,192.168.50.4,17,2944.0,804 -> 62075,LDAP
2018-11-03 10:25:54.966070,172.16.0.5,192.168.50.4,17,2944.0,749 -> 34522,LDAP
2018-11-03 10:09:03.147672,172.16.0.5,192.168.50.4,17,458.0,551 -> 3773,NetBIOS
2018-11-03 10:27:55.490909,172.16.0.5,192.168.50.4,17,2944.0,702 -> 34992,LDAP
2018-11-03 10:25:27.525128,172.16.0.5,192.168.50.4,17,2944.0,612 -> 4251,LDAP
2018-11-03 10:23:36.823522,172.16.0.5,192.168.50.4,17,2944.0,725 -> 64642,LDAP
2018-11-03 10:22:28.778170,172.16.0.5,192.168.50.4,17,2944.0,740 -> 46980,LDAP
2018-11-03 10:24:57.978329,172.16.0.5,192.168.50.4,17,2944.0,900 -> 44051,LDAP
2018-11-03 10:24:17.382347,172.16.0.5,192.168.50.4,17,2944.0,618 -> 57854,LDAP
2018-11-03 10:09:16.089688,172.16.0.5,192.168.50.4,17,458.0,757 -> 15443,NetBIOS
2018-11-03 10:09:07.641039,172.16.0.5,192.168.50.4,17,422.0,648 -> 51938,NetBIOS
2018-11-03 10:24:21.168899,172.16.0.5,192.168.50.4,17,2944.0,892 -> 2427,LDAP
2018-11-03 10:26:53.492688,172.16.0.5,192.168.50.4,17,2944.0,721 -> 13750,LDAP
2018-11-03 10:09:09.356475,172.16.0.5,192.168.50.4,17,458.0,744 -> 29834,NetBIOS
2018-11-03 10:24:46.861974,172.16.0.5,192.168.50.4,17,2944.0,518 -> 11714,LDAP
2018-11-03 10:22:08.848705,172.16.0.5,192.168.50.4,17,2944.0,900 -> 55555,LDAP
2018-11-03 10:25:57.475524,172.16.0.5,192.168.50.4,17,2944.0,926 -> 23769,LDAP
2018-11-03 10:28:56.912252,172.16.0.5,192.168.50.4,17,2944.0,514 -> 26208,LDAP
2018-11-03 10:25:00.329528,172.16.0.5,192.168.50.4,17,2944.0,637 -> 64855,LDAP
2018-11-03 10:26:02.118371,172.16.0.5,192.168.50.4,17,2944.0,577 -> 24625,LDAP
2018-11-03 10:24:49.756471,172.16.0.5,192.168.50.4,17,2944.0,879 -> 61763,LDAP
2018-11-03 10:24:36.640401,172.16.0.5,192.168.50.4,17,2944.0,742 -> 26670,LDAP
2018-11-03 10:28:27.841921,172.16.0.5,192.168.50.4,17,2848.0,900 -> 2879,LDAP
2018-11-03 10:28:21.509097,172.16.0.5,192.168.50.4,17,2944.0,772 -> 8041,LDAP
2018-11-03 10:28:22.503893,172.16.0.5,192.168.50.4,17,2944.0,860 -> 24719,LDAP
2018-11-03 10:27:56.809735,172.16.0.5,192.168.50.4,17,2944.0,773 -> 30577,LDAP
2018-11-03 10:25:38.659451,172.16.0.5,192.168.50.4,17,2944.0,707 -> 63453,LDAP
2018-11-03 10:28:00.851684,172.16.0.5,192.168.50.4,17,2944.0,548 -> 45893,LDAP
2018-11-03 10:23:29.613202,172.16.0.5,192.168.50.4,17,2944.0,919 -> 23421,LDAP
2018-11-03 10:09:13.176750,172.16.0.5,192.168.50.4,17,494.0,992 -> 35305,NetBIOS
2018-11-03 10:28:05.130089,172.16.0.5,192.168.50.4,17,2944.0,512 -> 16003,LDAP
2018-11-03 10:23:58.738790,172.16.0.5,192.168.50.4,17,2944.0,821 -> 8032,LDAP
2018-11-03 10:22:17.894770,172.16.0.5,192.168.50.4,17,2928.0,800 -> 13015,LDAP
2018-11-03 10:27:47.646292,172.16.0.5,192.168.50.4,17,2944.0,714 -> 13722,LDAP
2018-11-03 10:22:44.163345,172.16.0.5,192.168.50.4,17,2944.0,865 -> 50796,LDAP
2018-11-03 10:29:23.036640,172.16.0.5,192.168.50.4,17,2944.0,900 -> 11878,LDAP
2018-11-03 10:23:08.781659,172.16.0.5,192.168.50.4,17,2944.0,694 -> 53750,LDAP
2018-11-03 10:22:42.131453,172.16.0.5,192.168.50.4,17,2944.0,705 -> 6307,LDAP
2018-11-03 10:26:42.951301,172.16.0.5,192.168.50.4,17,2944.0,900 -> 12015,LDAP
2018-11-03 10:09:07.456639,172.16.0.5,192.168.50.4,17,458.0,902 -> 6838,NetBIOS
2018-11-03 10:29:33.352608,172.16.0.5,192.168.50.4,17,2944.0,612 -> 24161,LDAP
2018-11-03 10:28:59.041472,172.16.0.5,192.168.50.4,17,2944.0,894 -> 32543,LDAP
2018-11-03 10:26:13.166328,172.16.0.5,192.168.50.4,17,2944.0,900 -> 31216,LDAP
2018-11-03 10:25:10.596910,172.16.0.5,192.168.50.4,17,2944.0,868 -> 44344,LDAP
2018-11-03 10:25:53.965052,172.16.0.5,192.168.50.4,17,2944.0,616 -> 38779,LDAP
2018-11-03 10:29:28.814700,172.16.0.5,192.168.50.4,17,2944.0,771 -> 45549,LDAP
2018-11-03 10:27:55.379979,172.16.0.5,192.168.50.4,17,2944.0,818 -> 23589,LDAP
2018-11-03 10:29:20.570028,172.16.0.5,192.168.50.4,17,2944.0,891 -> 62886,LDAP
2018-11-03 10:24:26.678926,172.16.0.5,192.168.50.4,17,2848.0,943 -> 40682,LDAP
2018-11-03 10:24:44.962925,172.16.0.5,192.168.50.4,17,2944.0,520 -> 28519,LDAP
2018-11-03 10:25:10.269031,172.16.0.5,192.168.50.4,17,2944.0,525 -> 10395,LDAP
2018-11-03 10:27:40.689801,172.16.0.5,192.168.50.4,17,2944.0,722 -> 37997,LDAP
2018-11-03 10:28:52.298528,172.16.0.5,192.168.50.4,17,2944.0,822 -> 8560,LDAP
2018-11-03 10:27:27.163957,172.16.0.5,192.168.50.4,17,2944.0,868 -> 23013,LDAP
2018-11-03 10:25:32.861662,172.16.0.5,192.168.50.4,17,2944.0,972 -> 39836,LDAP
2018-11-03 10:23:32.786584,172.16.0.5,192.168.50.4,17,2944.0,635 -> 54078,LDAP
2018-11-03 10:23:22.077303,172.16.0.5,192.168.50.4,17,2944.0,546 -> 39596,LDAP
2018-11-03 10:22:09.844076,172.16.0.5,192.168.50.4,17,2944.0,900 -> 48337,LDAP
2018-11-03 10:09:04.641260,172.16.0.5,192.168.50.4,17,458.0,916 -> 11906,NetBIOS
2018-11-03 10:09:23.402841,172.16.0.5,192.168.50.4,17,458.0,882 -> 22736,NetBIOS
2018-11-03 10:25:06.943941,172.16.0.5,192.168.50.4,17,2944.0,683 -> 54859,LDAP
2018-11-03 10:29:51.383630,172.16.0.5,192.168.50.4,17,2928.0,937 -> 56423,LDAP
2018-11-03 10:26:09.262786,172.16.0.5,192.168.50.4,17,2848.0,919 -> 28018,LDAP
2018-11-03 10:09:05.992927,172.16.0.5,192.168.50.4,17,422.0,795 -> 40278,NetBIOS
2018-11-03 10:23:10.894829,172.16.0.5,192.168.50.4,17,2944.0,906 -> 52546,LDAP
2018-11-03 10:26:10.944175,172.16.0.5,192.168.50.4,17,2944.0,812 -> 51073,LDAP
2018-11-03 10:22:33.225684,172.16.0.5,192.168.50.4,17,2944.0,996 -> 4559,LDAP
2018-11-03 10:25:26.028336,172.16.0.5,192.168.50.4,17,2944.0,786 -> 331,LDAP
2018-11-03 10:22:57.158768,172.16.0.5,192.168.50.4,17,2944.0,731 -> 49863,LDAP
2018-11-03 10:28:10.432291,172.16.0.5,192.168.50.4,17,2944.0,900 -> 42646,LDAP
2018-11-03 10:24:10.576397,172.16.0.5,192.168.50.4,17,2928.0,617 -> 44078,LDAP
2018-11-03 10:22:18.557063,172.16.0.5,192.168.50.4,17,2944.0,864 -> 11855,LDAP
2018-11-03 10:24:50.323192,172.16.0.5,192.168.50.4,17,2928.0,635 -> 62483,LDAP
2018-11-03 10:23:40.114834,172.16.0.5,192.168.50.4,17,2944.0,890 -> 16109,LDAP
2018-11-03 10:28:02.400175,172.16.0.5,192.168.50.4,17,2944.0,900 -> 61798,LDAP
2018-11-03 10:27:48.078106,172.16.0.5,192.168.50.4,17,2944.0,793 -> 404,LDAP
2018-11-03 10:09:09.442631,172.16.0.5,192.168.50.4,17,458.0,829 -> 49841,NetBIOS
2018-11-03 10:22:24.252305,172.16.0.5,192.168.50.4,17,2944.0,701 -> 9535,LDAP
2018-11-03 10:09:04.723997,172.16.0.5,192.168.50.4,17,422.0,1022 -> 5291,NetBIOS
2018-11-03 10:22:45.298658,172.16.0.5,192.168.50.4,17,2944.0,698 -> 26743,LDAP
2018-11-03 10:22:24.545457,172.16.0.5,192.168.50.4,17,2944.0,687 -> 46532,LDAP
2018-11-03 10:28:35.754072,172.16.0.5,192.168.50.4,17,2944.0,900 -> 59787,LDAP
2018-11-03 10:27:35.077895,172.16.0.5,192.168.50.4,17,2944.0,671 -> 1367,LDAP
2018-11-03 10:23:25.731466,172.16.0.5,192.168.50.4,17,2848.0,579 -> 47197,LDAP
2018-11-03 10:26:49.267937,172.16.0.5,192.168.50.4,17,2944.0,736 -> 58938,LDAP
2018-11-03 10:25:50.753667,172.16.0.5,192.168.50.4,17,2896.0,642 -> 44005,LDAP
2018-11-03 10:24:46.090600,172.16.0.5,192.168.50.4,17,2912.0,987 -> 29505,LDAP
2018-11-03 10:27:05.181574,172.16.0.5,192.168.50.4,17,2944.0,560 -> 14993,LDAP
2018-11-03 10:09:03.825474,172.16.0.5,192.168.50.4,17,458.0,573 -> 31888,NetBIOS
2018-11-03 10:22:37.323709,172.16.0.5,192.168.50.4,17,2944.0,971 -> 9646,LDAP
2018-11-03 10:28:02.716752,172.16.0.5,192.168.50.4,17,2944.0,900 -> 63156,LDAP
2018-11-03 10:26:11.530135,172.16.0.5,192.168.50.4,17,2944.0,514 -> 23397,LDAP
2018-11-03 10:26:57.314164,172.16.0.5,192.168.50.4,17,2944.0,563 -> 62642,LDAP
2018-11-03 10:24:29.290739,172.16.0.5,192.168.50.4,17,2944.0,700 -> 39737,LDAP
2018-11-03 10:09:09.789176,172.16.0.5,192.168.50.4,17,458.0,648 -> 28893,NetBIOS
2018-11-03 10:25:48.136004,172.16.0.5,192.168.50.4,17,2944.0,827 -> 20571,LDAP
2018-11-03 10:09:01.123143,172.16.0.5,192.168.50.4,17,458.0,1014 -> 6688,NetBIOS
2018-11-03 10:23:46.091595,172.16.0.5,192.168.50.4,17,2944.0,643 -> 47530,LDAP
2018-11-03 10:29:27.992868,172.16.0.5,192.168.50.4,17,2944.0,1003 -> 33806,LDAP
2018-11-03 10:26:52.283486,172.16.0.5,192.168.50.4,17,2944.0,631 -> 21304,LDAP
2018-11-03 10:22:34.863783,172.16.0.5,192.168.50.4,17,2944.0,930 -> 41154,LDAP
2018-11-03 10:25:23.243759,172.16.0.5,192.168.50.4,17,2912.0,900 -> 1373,LDAP
2018-11-03 10:22:42.497202,172.16.0.5,192.168.50.4,17,2944.0,573 -> 19195,LDAP
2018-11-03 10:09:22.597211,172.16.0.5,192.168.50.4,17,458.0,663 -> 35524,NetBIOS
2018-11-03 10:24:29.662551,172.16.0.5,192.168.50.4,17,2944.0,653 -> 34034,LDAP
2018-11-03 10:28:47.764360,172.16.0.5,192.168.50.4,17,2912.0,804 -> 29684,LDAP
2018-11-03 10:26:09.930943,172.16.0.5,192.168.50.4,17,2944.0,969 -> 46264,LDAP
2018-11-03 10:28:29.463322,172.16.0.5,192.168.50.4,17,2768.0,600 -> 51637,LDAP
2018-11-03 10:22:41.627377,172.16.0.5,192.168.50.4,17,2944.0,808 -> 14878,LDAP
2018-11-03 10:26:38.838684,172.16.0.5,192.168.50.4,17,2944.0,658 -> 2098,LDAP
2018-11-03 10:23:07.893068,172.16.0.5,192.168.50.4,17,2944.0,684 -> 55857,LDAP
2018-11-03 10:22:11.813566,172.16.0.5,192.168.50.4,17,2944.0,887 -> 60769,LDAP
2018-11-03 10:25:58.085927,172.16.0.5,192.168.50.4,17,2944.0,664 -> 8116,LDAP
2018-11-03 10:22:35.437551,172.16.0.5,192.168.50.4,17,2944.0,535 -> 22950,LDAP
2018-11-03 10:28:39.808774,172.16.0.5,192.168.50.4,17,2944.0,866 -> 4915,LDAP
2018-11-03 10:28:08.711639,172.16.0.5,192.168.50.4,17,2944.0,974 -> 47765,LDAP
2018-11-03 10:29:20.400869,172.16.0.5,192.168.50.4,17,2944.0,795 -> 55089,LDAP
2018-11-03 10:26:04.799996,172.16.0.5,192.168.50.4,17,2944.0,672 -> 1304,LDAP
2018-11-03 10:09:11.902803,172.16.0.5,192.168.50.4,17,422.0,966 -> 10459,NetBIOS
2018-11-03 10:09:24.962809,172.16.0.5,192.168.50.4,17,422.0,977 -> 44503,NetBIOS
2018-11-03 10:25:55.219640,172.16.0.5,192.168.50.4,17,2944.0,668 -> 10833,LDAP
